ID,Automated,Regression,Section,Section Depth
C39771, Yes, Regular Regression,Initial & Ongoing Payments,3
C35734, Yes, Regular Regression,One Time Payments,3
C35737, No, Regular Regression,One Time Payments,3
C35738, Yes, Regular Regression,One Time Payments,3
C35739, Yes, Regular Regression,One Time Payments,3
C35743, Yes, Regular Regression,One Time Payments,3
C35745, Yes, Regular Regression,One Time Payments,3
C35747, Yes, Regular Regression,One Time Payments,3
C36218, Yes, Regular Regression,One Time Payments,3
C36219, Yes, Regular Regression,One Time Payments,3
C36225, Yes, Regular Regression,One Time Payments,3
C36226, Yes, Regular Regression,One Time Payments,3
C36227, No, Regular Regression,One Time Payments,3
C36228, Yes, Regular Regression,One Time Payments,3
C36229, No, Regular Regression,One Time Payments,3
C36230, No, Regular Regression,One Time Payments,3
C36231, No, Regular Regression,One Time Payments,3
C36780, Yes, Regular Regression,One Time Payments,3
C36783, No, Regular Regression,One Time Payments,3
C36787, No, Regular Regression,One Time Payments,3
C34756, Yes, Regular Regression,Payments with Multiple Settlement Accounts,3
C34763, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C35369, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C35368, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C34764, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C34765, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C35370, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C35371, No, Regular Regression,Payments with Multiple Settlement Accounts,3
C39579, No, Regular Regression,Manual Match - Prepayment,3
C39580, No, Regular Regression,Manual Match - Prepayment,3
C39581, No, Regular Regression,Manual Match - Prepayment,3
C39582, Yes, Regular Regression,Manual Match - Prepayment,3
C39583, No, Regular Regression,Manual Match - Prepayment,3
C39584, No, Regular Regression,Manual Match - Prepayment,3
C39565, No, Regular Regression,Manual Match - Payments,3
C39566, No, Regular Regression,Manual Match - Payments,3
C39567, No, Regular Regression,Manual Match - Payments,3
C39568, No, Regular Regression,Manual Match - Payments,3
C39569, Yes, Regular Regression,Manual Match - Payments,3
C39570, Yes, Regular Regression,Manual Match - Payments,3
C39571, Yes, Regular Regression,Manual Match - Payments,3
C39572, Yes, Regular Regression,Manual Match - Payments,3
C39573, Yes, Regular Regression,Manual Match - Payments,3
C39574, No, Regular Regression,Manual Match - Payments,3
C39575, No, Regular Regression,Manual Match - Payments,3
C39576, Yes, Regular Regression,Manual Match - Payments,3
C37590, No, Regular Regression,Full Payment,3
C37591, No, Regular Regression,Full Payment,3
C37592, No, Regular Regression,Full Payment,3
C37593, No, Regular Regression,Full Payment,3
C37594, No, Regular Regression,Full Payment,3
C37595, No, Regular Regression,Full Payment,3
C37596, No, Regular Regression,Full Payment,3
C37597, No, Regular Regression,Full Payment,3
C37614, No, Regular Regression,Partial/short Payment,3
C37615, No, Regular Regression,Partial/short Payment,3
C37617, No, Regular Regression,Partial/short Payment,3
C37618, No, Regular Regression,Partial/short Payment,3
C37619, No, Regular Regression,Partial/short Payment,3
C37620, No, Regular Regression,Partial/short Payment,3
C37621, No, Regular Regression,Partial/short Payment,3
C37622, No, Regular Regression,Partial/short Payment,3
C36552, No, Regular Regression,Scheduled Payments,3
C36553, Yes, Regular Regression,Scheduled Payments,3
C36558, No, Regular Regression,Scheduled Payments,3
C36559, No, Regular Regression,Scheduled Payments,3
C38126, No, Regular Regression,Payment with Credits,3
C38127, No, Regular Regression,Payment with Credits,3
C38128, No, Regular Regression,Payment with Credits,3
C38129, No, Regular Regression,Payment with Credits,3
C38130, No, Regular Regression,Payment with Credits,3
C38131, No, Regular Regression,Payment with Credits,3
C38132, No, Regular Regression,Payment with Credits,3
C38275, No, Regular Regression,Autopay,3
C38280, No, Regular Regression,Autopay,3
C38281, No, Regular Regression,Autopay,3
C38282, No, Regular Regression,Autopay,3
C38283, No, Regular Regression,Autopay,3
C38284, No, Regular Regression,Autopay,3
C37651, No, Regular Regression,Prepayment,3
C37652, No, Regular Regression,Prepayment,3
C37653, No, Regular Regression,Prepayment,3
C37657, No, Regular Regression,Prepayment,3
C37654, No, Regular Regression,Prepayment,3
C37655, No, Regular Regression,Prepayment,3
C37656, No, Regular Regression,Prepayment,3
C37658, No, Regular Regression,Prepayment,3
C37659, No, Regular Regression,Prepayment,3
C37660, No, Regular Regression,Prepayment,3
C37661, No, Regular Regression,Prepayment,3
C37662, No, Regular Regression,Prepayment,3
C38259, No, Regular Regression,Initial & Ongoing Payments,3
C38286, No, Regular Regression,Manual Match - Payments,3
C38287, No, Regular Regression,Manual Match - Payments,3
C38288, No, Regular Regression,Manual Match - Payments,3
C38289, No, Regular Regression,Manual Match - Payments,3
C38290, No, Regular Regression,Manual Match - Payments,3
C38291, No, Regular Regression,Manual Match - Payments,3
C38292, No, Regular Regression,Manual Match - Payments,3
C39536, No, Regular Regression,Manual Match - Payments,3
C39537, No, Regular Regression,Manual Match - Payments,3
C39538, No, Regular Regression,Manual Match - Payments,3
C39539, No, Regular Regression,Manual Match - Payments,3
C39540, No, Regular Regression,Manual Match - Payments,3
C39541, No, Regular Regression,Manual Match - Payments,3
C39542, No, Regular Regression,Manual Match - Payments,3
C38263, No, Regular Regression,Manual Match - Prepayment,3
C38265, No, Regular Regression,Manual Match - Prepayment,3
C38264, No, Regular Regression,Manual Match - Prepayment,3
C38266, No, Regular Regression,Manual Match - Prepayment,3
C38755, No, Regular Regression,Manual Match - Prepayment,3
C39543, No, Regular Regression,Manual Match - Prepayment,3
C39544, No, Regular Regression,Manual Match - Prepayment,3
C39545, No, Regular Regression,Manual Match - Prepayment,3
C38293, No, Regular Regression,One Time Payments,3
C38294, No, Regular Regression,One Time Payments,3
C38295, No, Regular Regression,One Time Payments,3
C43175, No, Regular Regression,Order Payments,3
C43176, No, Regular Regression,Order Payments,3
C43177, No, Regular Regression,Order Payments,3
C43178, No, Regular Regression,Order Payments,3
C43179, No, Regular Regression,Order Payments,3
C43180, No, Regular Regression,Order Payments,3
C44295, No, Regular Regression,Line Item Pre-Payments,3
C44296, No, Regular Regression,Line Item Pre-Payments,3
C44297, No, Regular Regression,Line Item Pre-Payments,3
C44298, No, Regular Regression,Line Item Pre-Payments,3
C44299, No, Regular Regression,Line Item Pre-Payments,3
C44303, No, Regular Regression,Line Item Pre-Payments,3
C44304, No, Regular Regression,Line Item Pre-Payments,3
C34128, No, Regular Regression,Payments with Credit/Debit card fee,2
C34150, No, Regular Regression,Payments with Credit/Debit card fee,2
C34129, No, Regular Regression,Payments with Credit/Debit card fee,2
C34151, No, Regular Regression,Payments with Credit/Debit card fee,2
C34130, No, Regular Regression,Payments with Credit/Debit card fee,2
C34152, No, Regular Regression,Payments with Credit/Debit card fee,2
C34131, No, Regular Regression,Payments with Credit/Debit card fee,2
C34432, No, Regular Regression,Payments with Credit/Debit card fee,2
C34433, Yes, Regular Regression,Payments with Credit/Debit card fee,2
C34434, Yes, Regular Regression,Payments with Credit/Debit card fee,2
C34431, Yes, Regular Regression,Payments with Credit/Debit card fee,2
C34435, No, Regular Regression,Payments with Credit/Debit card fee,2
C34436, No, Regular Regression,Payments with Credit/Debit card fee,2
C34437, No, Regular Regression,Payments with Credit/Debit card fee,2
C34438, No, Regular Regression,Payments with Credit/Debit card fee,2
C35423, No, Regular Regression,Payments with Discounts,2
C35426, No, Regular Regression,Payments with Discounts,2
C35427, No, Regular Regression,Payments with Discounts,2
C35424, Yes, Regular Regression,Payments with Discounts,2
C35428, No, Regular Regression,Payments with Discounts,2
C39504, Yes, Regular Regression,Payments with Discounts,2
C39505, Yes, Regular Regression,Payments with Discounts,2
C39506, Yes, Regular Regression,Payments with Discounts,2
C39507, Yes, Regular Regression,Payments with Discounts,2
C39508, Yes, Regular Regression,Payments with Discounts,2
C39509, Yes, Regular Regression,Payments with Discounts,2
C39510, Yes, Regular Regression,Payments with Discounts,2
C39511, Yes, Regular Regression,Payments with Discounts,2
C39512, Yes, Regular Regression,Payments with Discounts,2
C39513, Yes, Regular Regression,Payments with Discounts,2
C37927, Yes, Regular Regression,Payment Plans,2
C37928, No, Regular Regression,Payment Plans,2
C39547, No, Regular Regression,Payment Plans,2
C39548, No, Regular Regression,Payment Plans,2
C39549, No, Regular Regression,Payment Plans,2
C39550, No, Regular Regression,Payment Plans,2
C39551, No, Regular Regression,Payment Plans,2
C39552, No, Regular Regression,Payment Plans,2
C39553, No, Regular Regression,Payment Plans,2
C39554, No, Regular Regression,Payment Plans,2
C39555, No, Regular Regression,Payment Plans,2
C39556, No, Regular Regression,Payment Plans,2
C39557, No, Regular Regression,Payment Plans,2
C39558, No, Regular Regression,Payment Plans,2
C39559, No, Regular Regression,Payment Plans,2
C39560, No, Regular Regression,Payment Plans,2
C39561, No, Regular Regression,Payment Plans,2
C39562, No, Regular Regression,Payment Plans,2
C39563, No, Regular Regression,Payment Plans,2
C39564, No, Regular Regression,Payment Plans,2
C39585, No, Regular Regression,Payment Plans,2
C39586, No, Regular Regression,Payment Plans,2
C39587, No, Regular Regression,Payment Plans,2
C39588, No, Regular Regression,Payment Plans,2
C39589, No, Regular Regression,Payment Plans,2
C42735, No, Feature Regression,Payment Plans,2
C42736, No, Feature Regression,Payment Plans,2
C42737, No, Feature Regression,Payment Plans,2
C44111, Yes, Feature Regression,C-AR - EURO GBP Payments,2
C44112, Yes, Feature Regression,C-AR - EURO GBP Payments,2
C44113, Yes, Feature Regression,C-AR - EURO GBP Payments,2
C44114, Yes, Feature Regression,C-AR - EURO GBP Payments,2
C44200, No, Regular Regression,C-AR payment with usd bank accounts with GIACT,2
C34112, Yes, Regular Regression,Customer Importer,2
C34113, No, Regular Regression,Customer Importer,2
C34114, No, Regular Regression,Customer Importer,2
C34115, No, Regular Regression,Customer Importer,2
C34847, Yes, Regular Regression,Invoice Importer,2
C34848, No, Regular Regression,Invoice Importer,2
C34849, No, Regular Regression,Invoice Importer,2
C34850, No, Regular Regression,Invoice Importer,2
C35730, Yes, Regular Regression,Invoice Importer,2
C35731, No, Regular Regression,Invoice Importer,2
C35732, No, Regular Regression,Invoice Importer,2
C35733, No, Regular Regression,Invoice Importer,2
C36171, Yes, Regular Regression,Invoice Importer,2
C36172, No, Regular Regression,Invoice Importer,2
C36173, No, Regular Regression,Invoice Importer,2
C36174, No, Regular Regression,Invoice Importer,2
C37421, No, Regular Regression,Payment Importer,2
C37422, Yes, Regular Regression,Payment Importer,2
C37423, Yes, Regular Regression,Payment Importer,2
C37424, Yes, Regular Regression,Payment Importer,2
C40767, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40768, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40769, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40770, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40771, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40772, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40773, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40774, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40775, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40776, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40777, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40778, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40779, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40780, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40781, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C40782, No, Regular Regression,ExternalPaymentwithCreditAllocation - Only for Advance CashApp = ON,3
C34337, Yes, Regular Regression,Bank account Importer,3
C34338, No, Regular Regression,Bank account Importer,3
C34339, Yes, Regular Regression,Bank account Importer,3
C34340, No, Regular Regression,Bank account Importer,3
C44196, No, Regular Regression,Bank account Importer,3
C44199, No, Regular Regression,Bank account Importer,3
C36421, Yes, Regular Regression,Credit Card Importer,3
C44197, No, Regular Regression,Credit Card Importer,3
C44198, No, Regular Regression,Credit Card Importer,3
C36897, Yes, Regular Regression,Division Importer,2
C36898, No, Regular Regression,Division Importer,2
C36899, No, Regular Regression,Division Importer,2
C36645, No, Regular Regression,Supplier users importer,2
C36646, No, Regular Regression,Supplier users importer,2
C36647, No, Regular Regression,Supplier users importer,2
C36648, No, Regular Regression,Supplier users importer,2
C36644, No, Regular Regression,Supplier users importer,2
C39739, No, Regular Regression,Supplier users importer,2
C39740, No, Regular Regression,Supplier users importer,2
C39741, No, Regular Regression,Supplier users importer,2
C39742, No, Regular Regression,Supplier users importer,2
C39743, No, Regular Regression,Supplier users importer,2
C36400, No, Regular Regression,Document importer,2
C36401, No, Regular Regression,Document importer,2
C36402, No, Regular Regression,Document importer,2
C36403, No, Regular Regression,Document importer,2
